fercID,utility,year,rateName,MWh,revenue,num_cstmr,KWhper_cust,avg_price,CARE_rate,remove,,,
161,SCE,2011,D-N,91555,12742842,13380,6843,0.1392,0,0,,,
161,SCE,2011,D-PG-S,8,1139,1,8000,0.1424,0,0,,,
161,SCE,2011,D-S,51340,8430750,4629,11091,0.1642,0,0,,,
161,SCE,2011,D-S  @,298,35510,21,14190,0.1192,0,0,,,
161,SCE,2011,D-S-N,608,92800,65,9354,0.1526,0,0,,,
161,SCE,2011,D-TOU-1,1526,230901,181,8431,0.1513,0,0,,,
161,SCE,2011,D-TOU-1  @,13,1329,1,13000,0.1022,0,0,,,
161,SCE,2011,D-TOU-1-APSE,189,25737,20,9450,0.1362,0,0,,,
161,SCE,2011,D-TOU1-APSE-N,236,16920,27,8741,0.0717,0,0,,,
161,SCE,2011,D-TOU-1-APS-N,42,4511,5,8400,0.1074,0,0,,,
161,SCE,2011,D-TOU-1-CPP-N,6,18,1,6000,0.003,0,0,,,
161,SCE,2011,D-TOU-1-N,2352,154891,280,8400,0.0659,0,0,,,
161,SCE,2011,D-TOU-2,37217,6047144,2107,17664,0.1625,0,0,,,
161,SCE,2011,D-TOU-2  @,31,3307,2,15500,0.1067,0,0,,,
161,SCE,2011,D-TOU-2-APS,220,34526,15,14667,0.1569,0,0,,,
161,SCE,2011,D-TOU-2-APSE,4430,650604,287,15436,0.1469,0,0,,,
161,SCE,2011,D-TOU2-APSE-N,409,30566,34,12029,0.0747,0,0,,,
161,SCE,2011,D-TOU-2-APS-N,29,3062,2,14500,0.1056,0,0,,,
161,SCE,2011,D-TOU-2-N,3475,319737,236,14725,0.092,0,0,,,
161,SCE,2011,D-TOU-EV-1,214,25518,83,2578,0.1192,0,0,,,
161,SCE,2011,D-TOUT,4786,957450,332,14416,0.2001,0,0,,,
161,SCE,2011,D-TOUT-APS,164,29131,18,9111,0.1776,0,0,,,
161,SCE,2011,D-TOUT-APSE,1388,244657,126,11016,0.1763,0,0,,,
161,SCE,2011,D-TOUT-APSE @,11,1252,1,11000,0.1138,0,0,,,
161,SCE,2011,D-TOUT-APSE-N,2624,162544,274,9577,0.0619,0,0,,,
161,SCE,2011,D-TOUT-APS-N,370,21363,44,8409,0.0577,0,0,,,
161,SCE,2011,D-TOUT-C-APS,67,9919,6,11167,0.148,0,0,,,
161,SCE,2011,D-TOUT-C-APSE,292,40855,39,7487,0.1399,0,0,,,
161,SCE,2011,D-TOUTCAPSE-N,91,10346,10,9100,0.1137,0,0,,,
161,SCE,2011,DTOUT-C-APS-N,7,8,1,7000,0.0011,0,0,,,
161,SCE,2011,D-TOUT-N,8936,768223,876,10201,0.086,0,0,,,
161,SCE,2011,D-TU1-C-APS,7,787,1,7000,0.1124,0,0,,,
161,SCE,2011,D-TU1-C-APSE,27,2781,3,9000,0.103,0,0,,,
161,SCE,2011,DTU1-C-APSE-N,16,1591,1,16000,0.0994,0,0,,,
161,SCE,2011,D-TU2-C-APS,34,4084,1,34000,0.1201,0,0,,,
161,SCE,2011,D-TU2-C-APSE,364,42138,25,14560,0.1158,0,0,,,
161,SCE,2011,DTU-TEV,1566,284799,147,10653,0.1819,0,0,,,
161,SCE,2011,DTU-TEV  @,5,669,0,0,0.1338,0,0,,,
161,SCE,2011,DTU-TEV-APS,32,5784,2,16000,0.1808,0,0,,,
161,SCE,2011,DTU-TEV-APSE,269,41385,28,9607,0.1538,0,0,,,
161,SCE,2011,DTUTEV-APSE-N,93,1675,11,8455,0.018,0,0,,,
161,SCE,2011,DTU-TEV-APS-N,6,213,1,6000,0.0355,0,0,,,
161,SCE,2011,DTU-TEVC-APSE,5,359,1,5000,0.0718,0,0,,,
161,SCE,2011,DTU-TEV-N,286,14341,38,7526,0.0501,0,0,,,
161,SCE,2011,D-CARE,7819759,822798444,1291097,6057,0.1052,1,0,,,
161,SCE,2011,D-CARE   @,8196,388508,1255,6531,0.0474,1,0,,,
161,SCE,2011,D-CARE-APS,109425,11028657,14071,7777,0.1008,1,0,,,
161,SCE,2011,D-CARE-APS  @,480,19297,61,7869,0.0402,1,0,,,
161,SCE,2011,DCARE-APSE,583690,55989952,70704,8255,0.0959,1,0,,,
161,SCE,2011,DCARE-APSE  @,1429,45896,177,8073,0.0321,1,0,,,
161,SCE,2011,DCARE-APSE-N,1173,98835,172,6820,0.0843,1,0,,,
161,SCE,2011,D-CARE-APS-N,359,33011,45,7978,0.092,1,0,,,
161,SCE,2011,DCARE-E,4357,565136,397,10975,0.1297,1,0,,,
161,SCE,2011,DCARE-E-APS,52,6916,4,13000,0.133,1,0,,,
161,SCE,2011,D-CARE-N,6015,540525,913,6588,0.0899,1,0,,,
161,SCE,2011,DE-FERA,646,71256,68,9500,0.1103,1,0,,,
161,SCE,2011,DE-FERA-APS,52,6448,4,13000,0.124,1,0,,,
161,SCE,2011,DE-FERA-APSE,292,31086,27,10815,0.1065,1,0,,,
161,SCE,2011,D-FERA,168507,24223756,21434,7862,0.1438,1,0,,,
161,SCE,2011,D-FERA  @,71,6863,7,10143,0.0967,1,0,,,
161,SCE,2011,D-FERA-APS,2923,423067,293,9976,0.1447,1,0,,,
161,SCE,2011,D-FERA-APS  @,1,117,0,0,0.117,1,0,,,
161,SCE,2011,D-FERA-APS-E,22640,3103601,2269,9978,0.1371,1,0,,,
161,SCE,2011,D-FERA-APSE-N,21,1542,6,3500,0.0734,1,0,,,
161,SCE,2011,D-FERA-APS-N,1,2,0,0,0.002,1,0,,,
161,SCE,2011,D-FERA-N,240,28526,27,8889,0.1189,1,0,,,
161,SCE,2011,DM-CARE-E,21,2692,2,10500,0.1282,1,0,,,
161,SCE,2011,D-S-CARE,6048,654961,560,10800,0.1083,1,0,,,
161,SCE,2011,D-S-CARE  @,63,3509,6,10500,0.0557,1,0,,,
161,SCE,2011,D-S-CARE-N,30,3285,2,15000,0.1095,1,0,,,
161,SCE,2011,D-S-FERA,122,18741,10,12200,0.1536,1,0,,,
161,SCE,2011,D-TOU1-CARE,135,14971,17,7941,0.1109,1,0,,,
161,SCE,2011,D-TOU1-CARE-N,49,4522,6,8167,0.0923,1,0,,,
161,SCE,2011,D-TOU2-CARE,2171,274973,165,13158,0.1267,1,0,,,
161,SCE,2011,D-TOU2-CARE@,7,490,1,7000,0.07,1,0,,,
161,SCE,2011,D-TOUT-CARE,987,144508,93,10613,0.1464,1,0,,,
161,SCE,2011,D-TOUT-CARE-N,124,12560,14,8857,0.1013,1,0,,,
161,SCE,2011,DTU2-CARE-N,30,3959,5,6000,0.132,1,0,,,
161,SCE,2011,DTU-TEV-CARE,26,3932,2,13000,0.1512,1,0,,,
161,SCE,2011,DTUTEV-CARE-N,1,1,0,0,0.001,1,0,,,
161,SCE,2011,ACCOUNT 440,0,0,0,0,0,0,1,,,
161,SCE,2011,ACCOUNT 440 CONTINUED,0,0,0,0,0,0,1,,,
161,SCE,2011,ACCOUNT 440 CONTINUED,0,0,0,0,0,0,1,,,
161,SCE,2011,ACCOUNT 440 CONTINUED,0,0,0,0,0,0,1,,,
161,SCE,2011,ACCOUNT 440 CONTINUED,0,0,0,0,0,0,1,,,
161,SCE,2011,DE-TU2-APSE-N,3,-30,1,3000,-0.01,0,1,,,
161,SCE,2011,D-TU2C-APSE-N,6,-42,1,6000,-0.007,0,1,,,
161,SCE,2011,DWL-A,2295,755635,94,24415,0.3293,0,1,,,
161,SCE,2011,DWL-A   @,16,4705,1,16000,0.2941,0,1,,,
161,SCE,2011,DWL-B,50,9026,1,50000,0.1805,0,1,,,
161,SCE,2011,DWL-C,101,20298,2,50500,0.201,0,1,,,
161,SCE,2011,GS-1,287547,52373391,54246,5301,0.1821,0,1,,,
161,SCE,2011,GS-1  @,2092,217581,241,8680,0.104,0,1,,,
161,SCE,2011,GS-1-APS,20,2969,2,10000,0.1485,0,1,,,
161,SCE,2011,GS1-APSE,274,39460,25,10960,0.144,0,1,,,
161,SCE,2011,GS-1-N,177,20842,32,5531,0.1178,0,1,,,
161,SCE,2011,GS-2,92149,13114471,1433,64305,0.1423,0,1,,,
161,SCE,2011,GS-2   @,3529,262136,37,95378,0.0743,0,1,,,
161,SCE,2011,GS-2-APS,281,32826,1,281000,0.1168,0,1,,,
161,SCE,2011,GS-2-APSE,39,6899,1,39000,0.1769,0,1,,,
161,SCE,2011,GS-2-N,183,26494,2,91500,0.1448,0,1,,,
161,SCE,2011,GS2-TOU-B-S,617,73060,1,617000,0.1184,0,1,,,
161,SCE,2011,LS-1-ALLNITE,0,70,1,0,0,0,1,,,
161,SCE,2011,OL-1-ALLNITE,2619,623085,3673,713,0.2379,0,1,,,
161,SCE,2011,OL-1-ALLNITE@,1,213,1,1000,0.213,0,1,,,
161,SCE,2011,OTHER ADJUSTMENTS,0,-46279,0,0,0,0,1,,,
161,SCE,2011,PA-1,596,164094,130,4585,0.2753,0,1,,,
161,SCE,2011,PA-1-SPEC-5,0,-81,0,0,0,0,1,,,
161,SCE,2011,PA-2,246,35194,5,49200,0.1431,0,1,,,
161,SCE,2011,TOU-GS-1,4787,625290,299,16010,0.1306,0,1,,,
161,SCE,2011,TOU-GS-1   @,311,34916,53,5868,0.1123,0,1,,,
161,SCE,2011,TOU-GS1-CPP-N,12,135,0,0,0.0113,0,1,,,
161,SCE,2011,TOU-GS-1-N,18,690,1,18000,0.0383,0,1,,,
161,SCE,2011,TOU-GS-3-B-S,10,11498,0,0,1.1498,0,1,,,
161,SCE,2011,TOU-PA-A,24,3150,1,24000,0.1313,0,1,,,
161,SCE,2011,TOU-PA-B,123,13034,2,61500,0.106,0,1,,,
161,SCE,2011,TOUPA-B-I-API,69,10438,1,69000,0.1513,0,1,,,
161,SCE,2011,DE-FERA-S,-3,-235,0,0,0.0783,1,1,,,
161,SCE,2011,GS-1-CARE,167,17907,10,16700,0.1072,1,1,,,
161,SCE,2012,D,17745677,3224241531,2560846,6930,0.1817,0,0,,,
161,SCE,2012,D @,38565,4473337,4305,8958,0.116,0,0,,,
161,SCE,2012,D-APS,30850,5657744,2132,14470,0.1834,0,0,,,
161,SCE,2012,D-APS @,177,13313,11,16091,0.0752,0,0,,,
161,SCE,2012,D-APSE,126152,23475889,8571,14718,0.1861,0,0,,,
161,SCE,2012,D-APSE    @,521,41424,32,16281,0.0795,0,0,,,
161,SCE,2012,D-APSE-N,2659,144303,179,14855,0.0543,0,0,,,
161,SCE,2012,D-APS-N,582,44872,37,15730,0.0771,0,0,,,
161,SCE,2012,DE,98112,13440039,11784,8326,0.137,0,0,,,
161,SCE,2012,DE  @,22,1279,3,7333,0.0581,0,0,,,
161,SCE,2012,DE-APS,744,101953,47,15830,0.137,0,0,,,
161,SCE,2012,DE-APSE,2660,362525,175,15200,0.1363,0,0,,,
161,SCE,2012,DE-APSE-CPP,1,92,0,0,0.092,0,0,,,
161,SCE,2012,DE-APSE-N,12,551,1,12000,0.0459,0,0,,,
161,SCE,2012,DE-APS-N,5,6,1,5000,0.0012,0,0,,,
161,SCE,2012,DE-N,328,21926,43,7628,0.0668,0,0,,,
161,SCE,2012,DE-S,231,29643,19,12158,0.1283,0,0,,,
161,SCE,2012,DE-SDP,38782,4909264,4164,9314,0.1266,0,0,,,
161,SCE,2012,DE-SDP-CPP,9,1222,1,9000,0.1358,0,0,,,
161,SCE,2012,DE-SDP-N,151,8442,22,6864,0.0559,0,0,,,
161,SCE,2012,DE-SDP-O,296,42994,29,10207,0.1453,0,0,,,
161,SCE,2012,DE-TOU1-APS,1,79,0,0,0.079,0,0,,,
161,SCE,2012,DE-TOU1-APSE,2,202,0,0,0.101,0,0,,,
161,SCE,2012,DETOU1-APSE-N,1,1,0,0,0.001,0,0,,,
161,SCE,2012,DE-TOU-1-N,9,719,2,4500,0.0799,0,0,,,
161,SCE,2012,DE-TOU1-SDP,20,2427,3,6667,0.1214,0,0,,,
161,SCE,2012,DE-TOU-2,441,58595,27,16333,0.1329,0,0,,,
161,SCE,2012,DE-TOU2-APS,3,359,0,0,0.1197,0,0,,,
161,SCE,2012,DE-TOU2-APSE,11,1290,0,0,0.1173,0,0,,,
161,SCE,2012,DE-TOU2-APS-N,3,6,0,0,0.002,0,0,,,
161,SCE,2012,DE-TOU2-SDP,199,25389,13,15308,0.1276,0,0,,,
161,SCE,2012,DETOU2SDP-CPP,22,2372,2,11000,0.1078,0,0,,,
161,SCE,2012,DE-TOU2-SDP-N,38,1662,3,12667,0.0437,0,0,,,
161,SCE,2012,DE-TOUT,278,45717,20,13900,0.1644,0,0,,,
161,SCE,2012,DE-TOUT-APS,3,356,0,0,0.1187,0,0,,,
161,SCE,2012,DE-TOUT-APSE,18,2405,1,18000,0.1336,0,0,,,
161,SCE,2012,DETOUT-APS-N,5,362,0,0,0.0724,0,0,,,
161,SCE,2012,DE-TOUT-APS-N,1,1,0,0,0.001,0,0,,,
161,SCE,2012,DE-TOUT-N,9,925,1,9000,0.1028,0,0,,,
161,SCE,2012,DE-TOUT-SDP,472,72388,31,15226,0.1534,0,0,,,
161,SCE,2012,DE-TOUT-SDP-N,40,3909,4,10000,0.0977,0,0,,,
161,SCE,2012,DE-TOUT-SDP-O,8,1488,1,8000,0.186,0,0,,,
161,SCE,2012,DETU2-APSE-CPP,1,165,0,0,0.165,0,0,,,
161,SCE,2012,DE-TU2-APSE-N,1,5,0,0,0.005,0,0,,,
161,SCE,2012,DE-TUTEV,96,14450,7,13714,0.1505,0,0,,,
161,SCE,2012,DE-TUTEV-APSE,2,458,1,2000,0.229,0,0,,,
161,SCE,2012,DE-TUTEV-SDP,41,4846,5,8200,0.1182,0,0,,,
161,SCE,2012,DM,94836,17449140,5851,16209,0.184,0,0,,,
161,SCE,2012,DM  @,1259,121815,38,33132,0.0968,0,0,,,
161,SCE,2012,DM-N,759,54240,42,18071,0.0715,0,0,,,
161,SCE,2012,DMS-1,37492,5221830,264,142015,0.1393,0,0,,,
161,SCE,2012,DMS-1  @,11,710,1,11000,0.0645,0,0,,,
161,SCE,2012,DMS-2,520786,60896470,1502,346728,0.1169,0,0,,,
161,SCE,2012,DMS-2  @,1640,79788,8,205000,0.0487,0,0,,,
161,SCE,2012,DMS-2-N,3977,65050,10,397700,0.0164,0,0,,,
161,SCE,2012,DMS-3,15734,2314380,71,221606,0.1471,0,0,,,
161,SCE,2012,DMS-3  @,78,3702,1,78000,0.0475,0,0,,,
161,SCE,2012,D-N,194013,18278924,20856,9303,0.0942,0,0,,,
161,SCE,2012,D-PG-S,7,1150,1,7000,0.1643,0,0,,,
161,SCE,2012,D-S,45593,8142866,4424,10306,0.1786,0,0,,,
161,SCE,2012,D-S  @,286,33253,21,13619,0.1163,0,0,,,
161,SCE,2012,D-SDP,1763659,294456129,199553,8838,0.167,0,0,,,
161,SCE,2012,D-SDP @,7563,707151,791,9561,0.0935,0,0,,,
161,SCE,2012,D-SDP-CPP,8,1228,1,8000,0.1535,0,0,,,
161,SCE,2012,D-SDP-N,39110,2756362,4295,9106,0.0705,0,0,,,
161,SCE,2012,D-SDP-O,9727,1786075,1070,9091,0.1836,0,0,,,
161,SCE,2012,D-SDP-O @,26,2828,3,8667,0.1088,0,0,,,
161,SCE,2012,D-SDP-O-N,299,17102,30,9967,0.0572,0,0,,,
161,SCE,2012,D-S-N,904,92989,84,10762,0.1029,0,0,,,
161,SCE,2012,D-TOU-1,1321,226723,168,7863,0.1716,0,0,,,
161,SCE,2012,D-TOU-1-APSE,17,2551,1,17000,0.1501,0,0,,,
161,SCE,2012,D-TOU-1-APS-N,6,7,0,0,0.0012,0,0,,,
161,SCE,2012,D-TOU1-C-SDP,28,3502,4,7000,0.1251,0,0,,,
161,SCE,2012,DTOU1-C-SDP-N,13,1666,1,13000,0.1282,0,0,,,
161,SCE,2012,D-TOU-1-N,2194,148709,265,8279,0.0678,0,0,,,
161,SCE,2012,D-TOU1-SDP,178,29105,18,9889,0.1635,0,0,,,
161,SCE,2012,D-TOU1-SDP-N,300,20106,33,9091,0.067,0,0,,,
161,SCE,2012,D-TOU-2,34956,6292829,1965,17789,0.18,0,0,,,
161,SCE,2012,D-TOU-2  @,32,3467,2,16000,0.1083,0,0,,,
161,SCE,2012,D-TOU-2-APS,20,3129,1,20000,0.1565,0,0,,,
161,SCE,2012,D-TOU-2-APSE,403,62487,14,28786,0.1551,0,0,,,
161,SCE,2012,D-TOU2-APSE-N,73,4634,3,24333,0.0635,0,0,,,
161,SCE,2012,D-TOU-2-APS-N,10,59,1,10000,0.0059,0,0,,,
161,SCE,2012,D-TOU2-C-SDP,390,52265,27,14444,0.134,0,0,,,
161,SCE,2012,DTOU2-C-SDP-N,11,604,1,11000,0.0549,0,0,,,
161,SCE,2012,D-TOU-2-N,3556,322362,249,14281,0.0907,0,0,,,
161,SCE,2012,D-TOU2-SDP,4119,683029,278,14817,0.1658,0,0,,,
161,SCE,2012,D-TOU2-SDP-N,498,40072,37,13459,0.0805,0,0,,,
161,SCE,2012,D-TOU2-SDP-O,12,2179,1,12000,0.1816,0,0,,,
161,SCE,2012,DTOU2-SDP-O-N,2,16,0,0,0.008,0,0,,,
161,SCE,2012,D-TOU-EV-1,383,52084,140,2736,0.136,0,0,,,
161,SCE,2012,D-TOU-EV-1 @,4,436,1,4000,0.109,0,0,,,
161,SCE,2012,D-TOUT,43358,9682312,2667,16257,0.2233,0,0,,,
161,SCE,2012,D-TOUT @,58,7995,4,14500,0.1378,0,0,,,
161,SCE,2012,D-TOUT-APS,174,32498,8,21750,0.1868,0,0,,,
161,SCE,2012,D-TOUT-APSE,1216,227689,51,23843,0.1872,0,0,,,
161,SCE,2012,D-TOUT-APSE @,2,167,0,0,0.0835,0,0,,,
161,SCE,2012,DTOUTAPSECPP,2,295,0,0,0.1475,0,0,,,
161,SCE,2012,D-TOUT-APSE-N,571,40816,35,16314,0.0715,0,0,,,
161,SCE,2012,D-TOUT-APS-N,89,4542,6,14833,0.051,0,0,,,
161,SCE,2012,D-TOUT-C-APS,85,12259,3,28333,0.1442,0,0,,,
161,SCE,2012,D-TOUT-C-APSE,578,84066,24,24083,0.1454,0,0,,,
161,SCE,2012,DTOUT-C-APSE@,2,43,0,0,0.0215,0,0,,,
161,SCE,2012,D-TOUTCAPSE-N,39,4636,2,19500,0.1189,0,0,,,
161,SCE,2012,DTOUT-C-APS-N,2,4,1,2000,0.002,0,0,,,
161,SCE,2012,D-TOUT-C-SDP,11584,1925204,748,15487,0.1662,0,0,,,
161,SCE,2012,DTOUTC-SDP @,9,317,1,9000,0.0352,0,0,,,
161,SCE,2012,DTOUT-C-SDP-N,508,31803,52,9769,0.0626,0,0,,,
161,SCE,2012,DTOUT-C-SDP-O,12,2150,1,12000,0.1792,0,0,,,
161,SCE,2012,D-TOUT-N,23005,2219375,2213,10395,0.0965,0,0,,,
161,SCE,2012,D-TOUT-SDP,25912,5328992,1694,15296,0.2057,0,0,,,
161,SCE,2012,D-TOUT-SDP @,53,7535,2,26500,0.1422,0,0,,,
161,SCE,2012,DTOUT-SDP-CPP,7,1158,1,7000,0.1654,0,0,,,
161,SCE,2012,D-TOUT-SDP-N,9663,752535,949,10182,0.0779,0,0,,,
161,SCE,2012,D-TOUT-SDP-O,112,25452,8,14000,0.2273,0,0,,,
161,SCE,2012,DTOUT-SDP-O-N,64,3086,6,10667,0.0482,0,0,,,
161,SCE,2012,D-TU1-C-APSE,3,282,0,0,0.094,0,0,,,
161,SCE,2012,DTU1-C-APSE-N,2,1,0,0,5.00E-04,0,0,,,
161,SCE,2012,D-TU2-C-APS,1,165,0,0,0.165,0,0,,,
161,SCE,2012,D-TU2-C-APSE,35,4174,2,17500,0.1193,0,0,,,
161,SCE,2012,D-TU2C-APSE-N,1,6,0,0,0.006,0,0,,,
161,SCE,2012,DTU-TEV,6220,1254499,541,11497,0.2017,0,0,,,
161,SCE,2012,DTU-TEV  @,15,2002,1,15000,0.1335,0,0,,,
161,SCE,2012,DTU-TEV-APS,7,1275,1,7000,0.1821,0,0,,,
161,SCE,2012,DTU-TEV-APSE,88,15590,3,29333,0.1772,0,0,,,
161,SCE,2012,DTUTEV-APSE-N,41,1200,2,20500,0.0293,0,0,,,
161,SCE,2012,DTU-TEV-APS-N,1,1,0,0,0.001,0,0,,,
161,SCE,2012,DTU-TEVC-APSE,2,308,0,0,0.154,0,0,,,
161,SCE,2012,DTU-TEV-C-SDP,30,3354,4,7500,0.1118,0,0,,,
161,SCE,2012,DTU-TEV-N,1379,80223,143,9643,0.0582,0,0,,,
161,SCE,2012,DTU-TEV-SDP,1276,230416,114,11193,0.1806,0,0,,,
161,SCE,2012,DTU-TEV-SDP-N,417,19066,42,9929,0.0457,0,0,,,
161,SCE,2012,DTU-TEV-SDP-O,13,2520,1,13000,0.1938,0,0,,,
161,SCE,2012,DTUTEVSDP-O-N,4,31,1,4000,0.0078,0,0,,,
161,SCE,2012,D-CARE,8219727,984041518,1299224,6327,0.1197,1,0,,,
161,SCE,2012,D-CARE   @,7893,323806,1156,6828,0.041,1,0,,,
161,SCE,2012,D-CARE-APS,8612,1070475,677,12721,0.1243,1,0,,,
161,SCE,2012,D-CARE-APS  @,35,105,3,11667,0.003,1,0,,,
161,SCE,2012,DCARE-APSE,46788,5937129,3461,13519,0.1269,1,0,,,
161,SCE,2012,DCARE-APSE  @,129,1856,9,14333,0.0144,1,0,,,
161,SCE,2012,DCARE-APSE-N,168,553,11,15273,0.0033,1,0,,,
161,SCE,2012,D-CARE-APS-N,47,3440,3,15667,0.0732,1,0,,,
161,SCE,2012,D-CARE-CPP,1,92,0,0,0.092,1,0,,,
161,SCE,2012,DCARE-E,4656,683469,411,11328,0.1468,1,0,,,
161,SCE,2012,DCARE-E-APS,3,486,0,0,0.162,1,0,,,
161,SCE,2012,DCARE-E-N,15,2,0,0,1.00E-04,1,0,,,
161,SCE,2012,D-CARE-N,13132,850690,1694,7752,0.0648,1,0,,,
161,SCE,2012,D-CARE-SDP,631337,69351801,76059,8301,0.1098,1,0,,,
161,SCE,2012,D-CARE-SDP @,1655,47289,195,8487,0.0286,1,0,,,
161,SCE,2012,D-CARE-SDP-N,2763,174297,301,9179,0.0631,1,0,,,
161,SCE,2012,D-CARE-SDP-O,2375,285017,297,7997,0.12,1,0,,,
161,SCE,2012,DCARE-SDP-O @,10,380,1,10000,0.038,1,0,,,
161,SCE,2012,DCARE-SDP-O-N,10,403,1,10000,0.0403,1,0,,,
161,SCE,2012,DE-FERA,680,87418,70,9714,0.1286,1,0,,,
161,SCE,2012,DE-FERA-APS,6,854,0,0,0.1423,1,0,,,
161,SCE,2012,DE-FERA-APS-E,20,2461,1,20000,0.1231,1,0,,,
161,SCE,2012,DE-FERA-SDP,302,38163,27,11185,0.1264,1,0,,,
161,SCE,2012,DE-FERA-SDP-O,5,583,1,5000,0.1166,1,0,,,
161,SCE,2012,D-FERA,172479,28130268,21103,8173,0.1631,1,0,,,
161,SCE,2012,D-FERA  @,116,10435,12,9667,0.09,1,0,,,
161,SCE,2012,D-FERA-APS,218,37879,13,16769,0.1738,1,0,,,
161,SCE,2012,D-FERA-APS-E,1736,296228,106,16377,0.1706,1,0,,,
161,SCE,2012,D-FERA-APS-N,1,3,0,0,0.003,1,0,,,
161,SCE,2012,D-FERA-CPP,1,85,0,0,0.085,1,0,,,
161,SCE,2012,D-FERA-N,511,41965,56,9125,0.0821,1,0,,,
161,SCE,2012,D-FERA-SDP,22187,3475222,2222,9985,0.1566,1,0,,,
161,SCE,2012,D-FERA-SDP @,20,1905,2,10000,0.0953,1,0,,,
161,SCE,2012,DFERA-SDP-CPP,8,1309,0,0,0.1636,1,0,,,
161,SCE,2012,D-FERA-SDP-N,164,9378,18,9111,0.0572,1,0,,,
161,SCE,2012,D-FERA-SDP-O,148,24930,15,9867,0.1684,1,0,,,
161,SCE,2012,DFERA-SDP-O-N,3,5,0,0,0.0017,1,0,,,
161,SCE,2012,DM-CARE-E,23,3376,2,11500,0.1468,1,0,,,
161,SCE,2012,D-S-CARE,5314,640743,514,10339,0.1206,1,0,,,
161,SCE,2012,D-S-CARE  @,44,1541,5,8800,0.035,1,0,,,
161,SCE,2012,D-S-CARE-N,55,3727,4,13750,0.0678,1,0,,,
161,SCE,2012,D-S-FERA,95,17649,7,13571,0.1858,1,0,,,
161,SCE,2012,D-TOU1-CARE,150,20452,16,9375,0.1363,1,0,,,
161,SCE,2012,D-TOU1-CARE-N,48,3814,7,6857,0.0795,1,0,,,
161,SCE,2012,D-TOU2-CARE,2201,316420,164,13421,0.1438,1,0,,,
161,SCE,2012,D-TOU2-CARE@,8,536,1,8000,0.067,1,0,,,
161,SCE,2012,D-TOUT-CARE,23865,4150118,1565,15249,0.1739,1,0,,,
161,SCE,2012,D-TOUT-CARE @,3,197,0,0,0.0657,1,0,,,
161,SCE,2012,D-TOUT-CARE-N,770,56201,86,8953,0.073,1,0,,,
161,SCE,2012,DTU2-CARE-N,75,6327,8,9375,0.0844,1,0,,,
161,SCE,2012,DTU-TEV-CARE,92,14528,8,11500,0.1579,1,0,,,
161,SCE,2012,DTUTEV-CARE-N,7,357,1,7000,0.051,1,0,,,
161,SCE,2012,ACCOUNT 440,0,0,0,0,0,0,1,,,
161,SCE,2012,ACCOUNT 440 CONTINUED,0,0,0,0,0,0,1,,,
161,SCE,2012,ACCOUNT 440 CONTINUED,0,0,0,0,0,0,1,,,
161,SCE,2012,ACCOUNT 440 CONTINUED,0,0,0,0,0,0,1,,,
161,SCE,2012,ACCOUNT 440 CONTINUED,0,0,0,0,0,0,1,,,
161,SCE,2012,ACCOUNT 440 CONTINUED,0,0,0,0,0,0,1,,,
161,SCE,2012,ACCOUNT 440 CONTINUED,0,0,0,0,0,0,1,,,
161,SCE,2012,D-DL #,0,2157,0,0,0,0,1,,,
161,SCE,2012,DE-SDP-O-N,3,-111,1,3000,-0.037,0,1,,,
161,SCE,2012,DE-TOU1-SDP-N,1,0,0,0,0,0,1,,,
161,SCE,2012,DETUTEVAPSE-N,-2,-3,0,0,0.0015,0,1,,,
161,SCE,2012,DE-TUTEV-N,-8,-244,0,0,0.0305,0,1,,,
161,SCE,2012,D-TOU-1  @,0,-37,0,0,0,0,1,,,
161,SCE,2012,D-TOU1-APSE-N,33,-238,2,16500,-0.0072,0,1,,,
161,SCE,2012,D-TOU-1-CPP-N,7,-97,1,7000,-0.0139,0,1,,,
161,SCE,2012,D-TU1-C-APS,0,40,0,0,0,0,1,,,
161,SCE,2012,DWL-A,2292,770780,94,24383,0.3363,0,1,,,
161,SCE,2012,DWL-A   @,16,4725,1,16000,0.2953,0,1,,,
161,SCE,2012,DWL-B,50,9305,1,50000,0.1861,0,1,,,
161,SCE,2012,DWL-C,101,20884,2,50500,0.2068,0,1,,,
161,SCE,2012,GS-1,281773,55960461,53108,5306,0.1986,0,1,,,
161,SCE,2012,GS-1  @,2080,230079,238,8739,0.1106,0,1,,,
161,SCE,2012,GS-1-APS,20,3413,2,10000,0.1707,0,1,,,
161,SCE,2012,GS1-APSE,224,35358,24,9333,0.1578,0,1,,,
161,SCE,2012,GS-1-N,384,41046,58,6621,0.1069,0,1,,,
161,SCE,2012,GS-2,89508,13295635,1308,68431,0.1485,0,1,,,
161,SCE,2012,GS-2   @,3129,233918,33,94818,0.0748,0,1,,,
161,SCE,2012,GS-2-APS,283,35303,1,283000,0.1247,0,1,,,
161,SCE,2012,GS2-APSE,40,7788,1,40000,0.1947,0,1,,,
161,SCE,2012,GS-2-N,416,70546,6,69333,0.1696,0,1,,,
161,SCE,2012,GS2-TOU-B-S,614,78037,1,614000,0.1271,0,1,,,
161,SCE,2012,GS2TOU-R-N-S,11,2511,1,11000,0.2283,0,1,,,
161,SCE,2012,OL-1-ALLNITE,2678,653541,3611,742,0.244,0,1,,,
161,SCE,2012,OL-1-ALLNITE@,2,298,2,1000,0.149,0,1,,,
